Geneid	AML_PB.bam	CD34_PB.bam
ENSG00000109929	1611	1325
ENSG00000257070	2	0
ENSG00000288061	14	22
ENSG00000254648	2	5
ENSG00000048028	1140	410
ENSG00000238262	0	0
ENSG00000279497	0	0
ENSG00000254892	0	0
ENSG00000256603	2	4
ENSG00000166105	9	4
ENSG00000279711	0	0
ENSG00000166118	0	0
ENSG00000254989	0	0
ENSG00000175728	1	0
ENSG00000255247	0	0
ENSG00000134954	1072	324
ENSG00000286341	53	34
ENSG00000254896	0	0
ENSG00000255406	0	0
ENSG00000213153	2	5
ENSG00000254943	0	0
ENSG00000154134	1904	3736
ENSG00000254573	1	0
ENSG00000254406	6	8
ENSG00000255248	5	13
ENSG00000255176	2	0
ENSG00000254442	0	0
ENSG00000272642	0	0
ENSG00000149571	103	31
ENSG00000232460	0	0
ENSG00000166086	30	175
ENSG00000279189	0	0
ENSG00000149547	1937	2104
ENSG00000137500	2146	1387
ENSG00000254588	0	0
ENSG00000254481	5	158
ENSG00000288013	0	0
ENSG00000251226	0	0
ENSG00000254568	0	0
ENSG00000287545	0	0
ENSG00000254612	1112	2226
ENSG00000285735	0	0
ENSG00000151502	4386	1629
ENSG00000254607	1	0
ENSG00000287068	0	0
ENSG00000254591	0	0
ENSG00000255219	0	1
ENSG00000287251	0	0
ENSG00000255352	0	0
ENSG00000273415	4	2
ENSG00000285640	0	0
ENSG00000204361	1	0
ENSG00000255537	1	3
ENSG00000197798	391	286
ENSG00000188909	0	0
ENSG00000255258	0	0
ENSG00000256757	0	0
ENSG00000254842	1	0
ENSG00000254572	8	43
ENSG00000254433	61	1
ENSG00000255512	0	0
ENSG00000254528	2	2
ENSG00000280385	844	66
ENSG00000254699	2	0
ENSG00000273409	0	0
ENSG00000213184	5	35
ENSG00000154143	0	1
ENSG00000154133	47	966
ENSG00000254935	4	4
ENSG00000219529	1	6
ENSG00000263873	0	0
ENSG00000287897	0	0
ENSG00000149295	0	0
ENSG00000188997	314	11
ENSG00000254502	16	126
ENSG00000255006	0	1
ENSG00000171561	0	1
ENSG00000165478	0	0
ENSG00000110172	2977	1878
ENSG00000254475	0	0
ENSG00000256972	0	0
ENSG00000087884	449	300
ENSG00000254710	0	0
ENSG00000255484	1	2
ENSG00000255377	0	0
ENSG00000165495	0	0
ENSG00000214788	0	0
ENSG00000255234	8	4
ENSG00000255079	0	0
ENSG00000149564	27	713
ENSG00000133884	3838	3299
ENSG00000270701	0	0
ENSG00000221932	0	0
ENSG00000230716	1	2
ENSG00000288393	5	3
ENSG00000137726	108	32
ENSG00000160683	23	3
ENSG00000149328	5	203
ENSG00000288070	0	0
ENSG00000255032	0	1
ENSG00000259290	0	0
ENSG00000255136	0	0
ENSG00000237937	0	0
ENSG00000246100	315	9
ENSG00000245869	13	3
ENSG00000254932	0	0
ENSG00000109956	25	0
ENSG00000285693	75	199
ENSG00000184566	322	201
ENSG00000135363	50753	5920
ENSG00000085117	21726	11210
ENSG00000235661	0	0
ENSG00000149084	964	1004
ENSG00000254693	15	3
ENSG00000243721	0	0
ENSG00000118094	2	0
ENSG00000286992	0	0
ENSG00000109881	664	151
ENSG00000187151	0	42
ENSG00000086827	671	491
ENSG00000279295	0	0
ENSG00000243353	2	1
ENSG00000244259	6	16
ENSG00000257067	0	0
ENSG00000279243	0	23
ENSG00000254890	2	0
ENSG00000270403	0	0
ENSG00000255808	0	0
ENSG00000110318	62	470
ENSG00000254626	0	0
ENSG00000185742	7	5
ENSG00000254482	2	0
ENSG00000254471	2	15
ENSG00000239600	4	0
ENSG00000149534	9	927
ENSG00000110375	16	2
ENSG00000286756	1	1
ENSG00000254424	0	0
ENSG00000214782	0	0
ENSG00000287006	0	0
ENSG00000166961	0	3
ENSG00000207805	0	0
ENSG00000265258	0	0
ENSG00000199550	6	5
ENSG00000275669	0	0
ENSG00000207308	8	5
ENSG00000252778	0	0
ENSG00000266645	0	0
ENSG00000278529	0	0
ENSG00000222162	1	7
ENSG00000212365	0	0
ENSG00000201856	0	0
ENSG00000200685	1	0
ENSG00000253072	0	0
ENSG00000221703	0	0
ENSG00000251991	60	3
ENSG00000201586	6	0
ENSG00000241943	0	0
ENSG00000284094	0	0
ENSG00000264603	0	0
ENSG00000201059	0	0
ENSG00000252816	0	0
ENSG00000200687	0	0
ENSG00000265210	0	0
ENSG00000207407	0	0
ENSG00000264309	0	0
ENSG00000252519	0	0
ENSG00000207252	0	0
ENSG00000278483	0	0
ENSG00000212289	0	0
ENSG00000207874	0	0
ENSG00000199883	0	1
ENSG00000200615	0	0
ENSG00000222427	0	0
ENSG00000206808	0	0
ENSG00000272034	144	59
ENSG00000201403	0	0
ENSG00000273677	8	1
ENSG00000243505	0	0
ENSG00000278822	0	0
ENSG00000278045	0	0
ENSG00000276530	0	0
ENSG00000273908	0	0
ENSG00000277119	0	0
ENSG00000275868	0	0
ENSG00000212551	0	0
ENSG00000200485	0	0
ENSG00000251838	0	0
ENSG00000201591	0	0
ENSG00000252652	0	0
ENSG00000263389	0	0
ENSG00000252355	7	1
ENSG00000206806	0	0
ENSG00000252922	0	0
ENSG00000201867	0	0
ENSG00000222385	2	0
ENSG00000273912	0	0
ENSG00000211568	0	0
ENSG00000199077	0	0
ENSG00000265014	0	0
ENSG00000283497	0	0
ENSG00000275208	0	0
ENSG00000263540	0	0
ENSG00000252427	0	2
ENSG00000212135	4	2
ENSG00000263693	0	0
ENSG00000264559	0	2
ENSG00000223223	0	0
ENSG00000222477	2	8
ENSG00000265874	6	1
ENSG00000284489	0	0
ENSG00000278217	0	0
ENSG00000275948	0	0
ENSG00000278144	0	0
ENSG00000274072	0	0
ENSG00000278050	0	0
ENSG00000277599	0	0
ENSG00000283791	0	0
ENSG00000266041	1	0
ENSG00000206587	0	0
ENSG00000284293	0	0
ENSG00000284435	0	0
ENSG00000239356	0	0
ENSG00000202070	0	0
ENSG00000239099	0	0
ENSG00000283326	0	0
ENSG00000266423	0	0
ENSG00000223202	0	0
ENSG00000265902	1	0
ENSG00000275022	9	1
ENSG00000200152	18	0
ENSG00000221333	1	0
ENSG00000223013	0	0
ENSG00000200146	0	0
ENSG00000252033	0	0
ENSG00000206816	2	0
ENSG00000211997	0	0
ENSG00000206638	2	1
ENSG00000238880	3	0
ENSG00000266570	0	0
ENSG00000264110	0	0
ENSG00000276669	0	0
ENSG00000223015	0	0
ENSG00000202522	0	0
ENSG00000265064	0	0
ENSG00000207113	38	7
ENSG00000206690	0	0
ENSG00000272036	0	0
ENSG00000251919	0	0
ENSG00000240202	0	0
ENSG00000283412	0	0
ENSG00000242999	1	1
ENSG00000200877	0	0
ENSG00000221230	4	3
ENSG00000199315	0	0
ENSG00000207299	0	0
ENSG00000263885	0	0
ENSG00000242165	0	0
ENSG00000199875	8	5
ENSG00000202314	132	8
ENSG00000275146	0	0
ENSG00000273885	0	0
ENSG00000207112	0	0
ENSG00000223269	0	0
ENSG00000206799	0	0
ENSG00000206834	0	0
ENSG00000207304	0	0
ENSG00000239195	0	0
ENSG00000207145	0	0
ENSG00000284458	0	0
ENSG00000210825	0	0
ENSG00000212466	0	0
ENSG00000274097	0	0
ENSG00000280773	0	0
ENSG00000206911	0	0
ENSG00000200047	0	0
ENSG00000264200	0	0
ENSG00000278640	0	0
ENSG00000266703	0	0
ENSG00000264997	0	0
ENSG00000200168	1	0
ENSG00000239153	0	0
ENSG00000221586	0	0
ENSG00000200613	0	0
ENSG00000223324	0	0
ENSG00000222663	0	0
ENSG00000253099	0	0
ENSG00000201687	0	0
ENSG00000206772	0	0
ENSG00000252081	0	0
ENSG00000212397	0	0
ENSG00000207811	0	0
ENSG00000207562	0	0
ENSG00000238998	0	0
ENSG00000222529	0	0
ENSG00000264032	0	0
ENSG00000264211	0	0
ENSG00000207462	0	0
ENSG00000239726	2	0
ENSG00000223265	0	0
ENSG00000201535	0	0
ENSG00000200496	0	0
ENSG00000239079	8	7
ENSG00000200855	1	0
ENSG00000207185	16	0
ENSG00000252556	0	0
ENSG00000265357	0	0
ENSG00000252870	0	0
ENSG00000199709	1	0
ENSG00000222844	0	0
ENSG00000274999	0	0
ENSG00000242673	0	0
ENSG00000222297	2	0
ENSG00000200278	0	0
ENSG00000252255	2	0
ENSG00000207971	0	0
ENSG00000198975	0	0
ENSG00000207994	0	0
ENSG00000252776	0	0
ENSG00000253035	0	0
ENSG00000284246	0	0
ENSG00000284020	0	0
ENSG00000283489	0	0
ENSG00000272412	1	1
ENSG00000200879	21	1
ENSG00000207118	0	0
ENSG00000202252	0	0
ENSG00000222774	0	0
ENSG00000276176	0	0
ENSG00000265140	0	0
ENSG00000199217	0	0
ENSG00000223315	0	0
ENSG00000199090	1	0
ENSG00000149273	110375	20050
ENSG00000206941	0	0
ENSG00000207445	57	14
ENSG00000158555	300	127
ENSG00000254460	0	0
ENSG00000255326	0	1
ENSG00000255434	1	1
ENSG00000254630	0	0
ENSG00000255280	0	3
ENSG00000166391	0	0
ENSG00000263993	0	0
ENSG00000247867	0	0
ENSG00000062282	24	74
ENSG00000254826	0	0
ENSG00000254814	0	0
ENSG00000255507	9	7
ENSG00000200256	0	0
ENSG00000199362	0	0
ENSG00000149257	68	504
ENSG00000166927	1784	151
ENSG00000166928	910	13
ENSG00000166930	1	0
ENSG00000176984	1	0
ENSG00000184232	1166	931
ENSG00000137709	7	12
ENSG00000259541	0	0
ENSG00000274303	0	0
ENSG00000256116	54	14
ENSG00000173457	2048	1892
ENSG00000256940	20	2
ENSG00000257086	159	7
ENSG00000182450	3	0
ENSG00000257069	0	0
ENSG00000207024	0	0
ENSG00000219435	0	0
ENSG00000126432	4466	2453
ENSG00000236935	51	4
ENSG00000168071	18227	1641
ENSG00000278359	1	0
ENSG00000162302	8414	453
ENSG00000221273	0	0
ENSG00000231680	8	1
ENSG00000231492	0	0
ENSG00000181908	292	31
ENSG00000286816	2902	11
ENSG00000232500	6	0
ENSG00000237363	0	0
ENSG00000168065	14	0
ENSG00000197891	13	1
ENSG00000110076	1933	14
ENSG00000237410	31	0
ENSG00000068831	30711	2395
ENSG00000068976	1029	39
ENSG00000269038	57	18
ENSG00000168067	3110	2438
ENSG00000110047	3808	1101
ENSG00000230835	1	0
ENSG00000229719	6	7
ENSG00000283926	0	0
ENSG00000284155	0	0
ENSG00000110046	2352	400
ENSG00000274986	6	1
ENSG00000274314	1	0
ENSG00000068971	1746	483
ENSG00000149735	0	1
ENSG00000168070	1	0
ENSG00000168062	4	0
ENSG00000213465	634	1624
ENSG00000278851	0	0
ENSG00000270775	20	2
ENSG00000171219	578	58
ENSG00000272634	0	0
ENSG00000272664	0	0
ENSG00000271602	0	1
ENSG00000272559	0	0
ENSG00000273051	0	0
ENSG00000201980	0	0
ENSG00000176951	0	0
ENSG00000231070	0	0
ENSG00000279270	0	0
ENSG00000197984	0	0
ENSG00000176904	1	0
ENSG00000198217	0	0
ENSG00000197023	0	0
ENSG00000278870	0	0
ENSG00000227023	0	0
ENSG00000205496	0	0
ENSG00000225003	0	0
ENSG00000224300	0	0
ENSG00000230261	0	0
ENSG00000205495	0	0
ENSG00000176787	0	0
ENSG00000273085	0	0
ENSG00000237354	0	0
ENSG00000226157	0	0
ENSG00000203560	0	0
ENSG00000236897	0	0
ENSG00000205494	0	0
ENSG00000176752	0	0
ENSG00000224091	1	0
ENSG00000285498	1	0
ENSG00000221031	0	0
ENSG00000244734	60950	1300
ENSG00000223609	935	830
ENSG00000229988	3	3
ENSG00000260629	3	1
ENSG00000284931	129	0
ENSG00000196565	52	3
ENSG00000239920	36	87
ENSG00000213931	0	0
ENSG00000229093	1	0
ENSG00000183251	0	0
ENSG00000167355	1	0
ENSG00000223735	0	0
ENSG00000236359	0	6
ENSG00000176239	0	0
ENSG00000230087	0	0
ENSG00000236248	1	1
ENSG00000184321	0	3
ENSG00000167360	0	0
ENSG00000248424	0	0
ENSG00000230484	0	0
ENSG00000181609	1	1
ENSG00000175520	0	1
ENSG00000175518	27	26
ENSG00000224295	20	8
ENSG00000249633	1	1
ENSG00000248553	0	0
ENSG00000231049	5	5
ENSG00000233646	0	1
ENSG00000229534	14	95
ENSG00000187747	3	0
ENSG00000121236	39	99
ENSG00000258588	0	0
ENSG00000132274	13129	7278
ENSG00000232381	1	0
ENSG00000181023	3	5
ENSG00000236965	0	0
ENSG00000205409	0	0
ENSG00000183269	0	0
ENSG00000233563	0	0
ENSG00000213934	2747	4
ENSG00000182170	0	0
ENSG00000236301	0	0
ENSG00000184350	5	0
ENSG00000224513	0	0
ENSG00000236987	0	0
ENSG00000276951	1	0
ENSG00000232390	0	0
ENSG00000273813	2	0
ENSG00000254592	1	0
ENSG00000005801	5024	1267
ENSG00000223756	27	50
ENSG00000189398	3	14
ENSG00000166492	7	12
ENSG00000284605	6	4
ENSG00000254757	0	0
ENSG00000287906	1	11
ENSG00000287312	0	27
ENSG00000255522	6	45
ENSG00000237226	1	21
ENSG00000223688	0	2
ENSG00000255240	182	125
ENSG00000254877	30	0
ENSG00000255189	21	63
ENSG00000254786	62	25
ENSG00000254399	0	2
ENSG00000255151	6	12
ENSG00000189057	490	86
ENSG00000245571	152	105
ENSG00000255381	1	3
ENSG00000110042	1190	17
ENSG00000197629	1758	421
ENSG00000263999	2	0
ENSG00000225802	0	0
ENSG00000254799	2	0
ENSG00000214797	5	2
ENSG00000254704	15	32
ENSG00000263944	0	0
ENSG00000235678	0	0
ENSG00000255386	0	0
ENSG00000213181	0	0
ENSG00000110002	627	2439
ENSG00000196403	0	0
ENSG00000239426	0	0
ENSG00000276316	0	0
ENSG00000255116	0	0
ENSG00000255158	12	19
ENSG00000177106	93	106
ENSG00000269915	0	0
ENSG00000177156	12651	12156
ENSG00000177225	2716	718
ENSG00000255284	116	139
ENSG00000255142	5	4
ENSG00000184524	9	0
ENSG00000177542	1283	630
ENSG00000177600	48505	4764
ENSG00000199785	0	0
ENSG00000177666	8710	1558
ENSG00000255108	19	0
ENSG00000177685	355	150
ENSG00000177697	1999	652
ENSG00000177700	1372	1226
ENSG00000214063	277	875
ENSG00000250397	46	34
ENSG00000177830	1962	1527
ENSG00000151702	9074	2600
ENSG00000254703	33	43
ENSG00000255369	3	0
ENSG00000120457	13	4
ENSG00000212597	0	0
ENSG00000206847	1	0
ENSG00000174370	27	39
ENSG00000255467	2	0
ENSG00000285696	5	2
ENSG00000149308	1481	1129
ENSG00000206967	0	0
ENSG00000166323	42	19
ENSG00000186268	0	0
ENSG00000109846	21	2
ENSG00000170276	1	0
ENSG00000254445	0	0
ENSG00000149300	0	0
ENSG00000150764	346	95
ENSG00000238965	0	0
ENSG00000255286	0	1
ENSG00000255334	1	0
ENSG00000230911	8	3
ENSG00000238444	1	0
ENSG00000271025	0	0
ENSG00000150776	2205	490
ENSG00000150779	699	720
ENSG00000204370	1504	1608
ENSG00000150782	2654	286
ENSG00000254638	1	2
ENSG00000150783	22	7
ENSG00000197580	204	37
ENSG00000214264	9	11
ENSG00000255231	1	0
ENSG00000243930	0	0
ENSG00000150787	730	808
ENSG00000243250	5	10
ENSG00000188771	1	2
ENSG00000268472	2	0
ENSG00000213234	4	174
ENSG00000222561	0	1
ENSG00000184956	0	0
ENSG00000254872	2	11
ENSG00000198788	0	0
ENSG00000255292	12	0
ENSG00000230980	2	10
ENSG00000230080	38	24
ENSG00000149043	3	0
ENSG00000130598	209	52
ENSG00000264493	0	0
ENSG00000249086	2	0
ENSG00000284594	2	0
ENSG00000229671	446	82
ENSG00000130595	1034	151
ENSG00000214026	2231	871
ENSG00000226416	23	51
ENSG00000232987	1	7
ENSG00000130600	2	1
ENSG00000275266	0	0
ENSG00000284010	0	0
ENSG00000274866	0	0
ENSG00000237610	0	0
ENSG00000185926	0	0
ENSG00000255312	0	0
ENSG00000255560	1	0
ENSG00000254769	0	0
ENSG00000254464	0	0
ENSG00000227547	0	0
ENSG00000183313	1	0
ENSG00000254831	0	26
ENSG00000202147	0	0
ENSG00000255481	0	0
ENSG00000234895	1	0
ENSG00000180919	0	0
ENSG00000180913	1	0
ENSG00000262980	0	0
ENSG00000181109	1	3
ENSG00000176748	0	0
ENSG00000181282	0	2
ENSG00000255083	0	0
ENSG00000273228	0	0
ENSG00000252351	0	0
ENSG00000237654	0	0
ENSG00000285980	5	0
ENSG00000271624	0	0
ENSG00000238117	0	0
ENSG00000224700	0	0
ENSG00000224795	0	0
ENSG00000254976	0	0
ENSG00000255225	0	0
ENSG00000255030	0	0
ENSG00000227737	0	0
ENSG00000229254	0	0
ENSG00000255048	0	0
ENSG00000285561	0	0
ENSG00000255510	0	0
ENSG00000229386	0	0
ENSG00000254646	0	0
ENSG00000255315	0	0
ENSG00000254937	0	0
ENSG00000196119	1	0
ENSG00000255341	0	0
ENSG00000181214	0	0
ENSG00000251862	0	2
ENSG00000255521	24	2
ENSG00000255443	170	12
ENSG00000251194	200	13
ENSG00000110436	45	10
ENSG00000255004	6	1
ENSG00000215380	0	1
ENSG00000255542	0	0
ENSG00000277932	1	0
ENSG00000277514	0	0
ENSG00000188691	0	0
ENSG00000181017	2	3
ENSG00000134574	4638	1372
ENSG00000254647	1	0
ENSG00000180176	0	0
ENSG00000152402	2	0
ENSG00000051009	1583	541
ENSG00000134955	459	37
ENSG00000181264	2591	555
ENSG00000170242	2919	2428
ENSG00000110665	13734	1211
ENSG00000135374	0	0
ENSG00000149269	9802	929
ENSG00000049449	1168	1501
ENSG00000137710	2147	1626
ENSG00000168040	745	70
ENSG00000165970	1	0
ENSG00000110651	1594	2590
ENSG00000014216	10793	5684
ENSG00000020922	15562	1149
ENSG00000154096	3	28
ENSG00000151498	2979	1836
ENSG00000149403	3	0
ENSG00000151503	3564	674
ENSG00000149179	981	1409
ENSG00000173338	74	4
ENSG00000064201	5360	2561
ENSG00000149716	1385	434
ENSG00000158077	2	4
ENSG00000202089	0	0
ENSG00000167771	101	8
ENSG00000110583	4552	2054
ENSG00000207200	4	0
ENSG00000176340	2701	630
ENSG00000256100	0	0
ENSG00000133315	398	602
ENSG00000256824	0	0
ENSG00000256481	1	0
ENSG00000256341	0	0
ENSG00000168439	9994	2819
ENSG00000130592	18219	2755
ENSG00000283787	850	305
ENSG00000137522	696	112
ENSG00000255296	0	1
ENSG00000137496	1176	67
ENSG00000137497	19576	2174
ENSG00000251143	75	3
ENSG00000207012	0	0
ENSG00000263742	0	0
ENSG00000149357	3501	2511
ENSG00000284844	0	0
ENSG00000110200	792	369
ENSG00000257075	0	0
ENSG00000256518	0	0
ENSG00000204971	6	0
ENSG00000255860	0	6
ENSG00000165457	37	1
ENSG00000165458	17882	864
ENSG00000165462	2	0
ENSG00000228286	17	6
ENSG00000285864	1	0
ENSG00000213365	7	0
ENSG00000255843	34	6
ENSG00000275666	0	0
ENSG00000276105	0	0
ENSG00000276494	0	0
ENSG00000276015	0	0
ENSG00000236041	0	0
ENSG00000229414	5	1
ENSG00000237941	0	0
ENSG00000274740	0	0
ENSG00000254827	22	3
ENSG00000110628	924	159
ENSG00000181649	83	41
ENSG00000205531	5784	4061
ENSG00000207008	6	6
ENSG00000183562	36	17
ENSG00000243964	189	2423
ENSG00000255463	2	5
ENSG00000239470	3938	3571
ENSG00000133789	3860	2279
ENSG00000201564	1	0
ENSG00000245522	11	12
ENSG00000246273	101	27
ENSG00000255476	0	2
ENSG00000252568	0	0
ENSG00000254765	0	0
ENSG00000286561	2	3
ENSG00000254865	0	0
ENSG00000254719	121	242
ENSG00000254554	1	19
ENSG00000148926	22	829
ENSG00000133805	2770	521
ENSG00000221574	0	0
ENSG00000255823	1290	12919
ENSG00000283813	0	0
ENSG00000110315	1884	929
ENSG00000276639	0	0
ENSG00000254519	3	3
ENSG00000255426	0	0
ENSG00000255226	0	0
ENSG00000205106	0	1
ENSG00000181830	1093	216
ENSG00000255447	0	0
ENSG00000121671	2000	822
ENSG00000121653	381	2
ENSG00000255498	0	0
ENSG00000234776	13	0
ENSG00000121680	1759	898
ENSG00000165905	27	25
ENSG00000254653	3	13
ENSG00000255314	1	0
ENSG00000254871	1	0
ENSG00000255269	1	0
ENSG00000254639	1	2
ENSG00000255007	0	0
ENSG00000157613	3	11
ENSG00000149091	12298	3473
ENSG00000264102	7	0
ENSG00000135365	6846	1011
ENSG00000273600	0	0
ENSG00000077458	3724	1398
ENSG00000166037	4432	2108
ENSG00000222578	2	2
ENSG00000242993	0	0
ENSG00000172638	143	373
ENSG00000172500	2859	2194
ENSG00000175602	1901	1931
ENSG00000175592	675	3033
ENSG00000175573	754	1066
ENSG00000175550	7109	2699
ENSG00000175513	13	2
ENSG00000175467	7439	1881
ENSG00000254867	4	0
ENSG00000175376	3297	174
ENSG00000175334	5180	2114
ENSG00000175315	2	0
ENSG00000175294	378	6
ENSG00000175229	0	35
ENSG00000286459	0	2
ENSG00000087365	16084	5202
ENSG00000255038	9	4
ENSG00000255320	95	16
ENSG00000254461	115	13
ENSG00000254855	16	5
ENSG00000254762	1	0
ENSG00000174903	3473	178
ENSG00000245156	274	156
ENSG00000254452	0	0
ENSG00000174871	165	40
ENSG00000174851	1000	1430
ENSG00000179292	17	3
ENSG00000254458	0	0
ENSG00000174807	4	32
ENSG00000174791	80	85
ENSG00000254756	16	1
ENSG00000174744	2090	1084
ENSG00000174684	357	194
ENSG00000255468	96	25
ENSG00000174669	43	525
ENSG00000276918	0	0
ENSG00000254736	0	0
ENSG00000202317	0	0
ENSG00000254510	0	0
ENSG00000174576	0	0
ENSG00000175115	6556	2275
ENSG00000250230	0	0
ENSG00000243742	79	114
ENSG00000255947	0	0
ENSG00000134780	22	10
ENSG00000124915	1	0
ENSG00000134825	3027	1090
ENSG00000284108	0	0
ENSG00000168496	1417	837
ENSG00000149485	2194	4797
ENSG00000284416	0	0
ENSG00000221968	432	1846
ENSG00000277892	5	2
ENSG00000167994	33	27
ENSG00000200898	0	0
ENSG00000124920	232	0
ENSG00000254586	0	0
ENSG00000255335	0	0
ENSG00000129152	0	0
ENSG00000129159	17	3
ENSG00000075239	3552	644
ENSG00000256947	0	0
ENSG00000256195	3	0
ENSG00000255663	1	2
ENSG00000076043	397	1960
ENSG00000256533	0	2
ENSG00000255982	0	0
ENSG00000270204	0	0
ENSG00000095110	2	0
ENSG00000238724	0	0
ENSG00000137634	0	0
ENSG00000256674	0	1
ENSG00000137747	185	3
ENSG00000110324	2881	587
ENSG00000255274	93	3
ENSG00000272075	0	0
ENSG00000137648	6	1
ENSG00000160593	146	2269
ENSG00000255163	0	2
ENSG00000160588	64	209
ENSG00000149573	5	152
ENSG00000280032	0	0
ENSG00000198851	256	37
ENSG00000254992	0	0
ENSG00000160654	48	2
ENSG00000110195	3	0
ENSG00000087053	1527	1623
ENSG00000254678	0	4
ENSG00000168092	9743	2583
ENSG00000149577	3990	299
ENSG00000149591	1226	37
ENSG00000280143	44	3
ENSG00000167257	1627	453
ENSG00000252992	0	0
ENSG00000278768	47	12
ENSG00000276505	2	0
ENSG00000110274	2095	599
ENSG00000271412	15	18
ENSG00000279586	0	0
ENSG00000283307	0	0
ENSG00000272676	0	0
ENSG00000273255	0	0
ENSG00000183908	0	0
ENSG00000134817	2	0
ENSG00000149115	529	135
ENSG00000254662	3	2
ENSG00000149136	8823	1194
ENSG00000109991	3	0
ENSG00000156575	2	0
ENSG00000186652	64	19
ENSG00000254979	23	1
ENSG00000149761	2344	557
ENSG00000173486	162	43
ENSG00000254593	16	11
ENSG00000184154	136	71
ENSG00000275373	0	6
ENSG00000254680	0	0
ENSG00000254983	0	0
ENSG00000247473	8	3
ENSG00000201616	2	0
ENSG00000285644	0	0
ENSG00000236710	44	1
ENSG00000021762	2522	252
ENSG00000234791	0	0
ENSG00000110619	2307	950
ENSG00000110090	13668	828
ENSG00000250508	61	6
ENSG00000197345	1102	885
ENSG00000255741	34	1
ENSG00000172938	0	0
ENSG00000261625	0	0
ENSG00000261276	0	0
ENSG00000172935	0	0
ENSG00000256508	0	0
ENSG00000162341	800	634
ENSG00000287725	117	56
ENSG00000265539	0	0
ENSG00000260895	2	1
ENSG00000261070	2	0
ENSG00000284713	43	5
ENSG00000110344	3101	1246
ENSG00000254873	66	6
ENSG00000285827	38	32
ENSG00000269944	3	0
ENSG00000255384	8	5
ENSG00000132740	831	638
ENSG00000254978	11	7
ENSG00000214534	31	9
ENSG00000184276	0	0
ENSG00000252902	0	0
ENSG00000255157	0	6
ENSG00000225805	7	0
ENSG00000228915	10	8
ENSG00000158483	111	204
ENSG00000149090	1	0
ENSG00000188487	9	1
ENSG00000080854	11	3
ENSG00000149292	173	254
ENSG00000258659	25	5
ENSG00000162298	7005	448
ENSG00000179057	128	17
ENSG00000175582	3047	2760
ENSG00000134802	3261	910
ENSG00000129084	2278	1567
ENSG00000137760	391	273
ENSG00000118096	421	387
ENSG00000054938	2	0
ENSG00000182919	940	433
ENSG00000150676	1	0
ENSG00000173715	124	97
ENSG00000120458	509	69
ENSG00000174996	1128	232
ENSG00000175274	1955	588
ENSG00000064199	28	80
ENSG00000166833	57	11
ENSG00000135373	1	0
ENSG00000286264	441	17
ENSG00000110031	5069	382
ENSG00000177098	5	2
ENSG00000166741	2	0
ENSG00000129083	4547	2530
ENSG00000148925	725	468
ENSG00000060749	2321	452
ENSG00000167286	113	12
ENSG00000149782	1374	130
ENSG00000074266	1108	593
ENSG00000283744	0	0
ENSG00000254783	44	10
ENSG00000255222	20	0
ENSG00000149196	1285	1070
ENSG00000239856	0	0
ENSG00000149201	52	24
